,duur,beweging,time,WR,Wk
518,71,True,2016-03-07 14:25:20.621,224.0,1.3671875
520,78,True,2016-03-08 08:36:59.232,219.0,1.3237847089767
522,74,True,2016-03-08 10:49:04.129,221.0,1.3671875
524,73,True,2016-03-08 11:54:40.821,243.0,2.5390625
526,72,True,2016-03-08 12:34:56.926,231.0,2.6041665077209
528,71,True,2016-03-08 13:23:03.610,232.0,1.0416666269302
530,70,True,2016-03-08 13:39:06.926,248.0,1.8880207538605
532,72,True,2016-03-08 19:35:54.524,101.0,0.91145831346512
534,75,True,2016-03-09 07:56:12.411,136.0,1.4756944179535
536,75,True,2016-03-09 08:38:13.822,152.0,4.8394093513489
538,70,True,2016-03-09 16:20:59.528,136.0,0.36892360448837
540,70,True,2016-03-09 17:28:29.623,114.0,2.3220484256744
542,70,True,2016-03-09 18:31:14.414,108.0,2.1484375
544,81,True,2016-03-10 06:59:58.425,74.0,0.06510416418314
546,76,True,2016-03-10 08:13:04.413,28.0,0.47743052244186
548,72,True,2016-03-10 12:10:36.327,35.0,0.84635412693024
550,70,True,2016-03-10 13:21:19.421,39.0,1.6276041269302
552,69,True,2016-03-10 15:34:52.222,42.0,1.9531248807907
554,79,True,2016-03-11 08:02:43.112,43.0,0.043402776122093
556,75,True,2016-03-11 09:18:11.818,82.0,1.2803819179535
558,72,True,2016-03-11 11:47:44.419,101.0,2.7126734256744
560,70,True,2016-03-11 12:15:00.921,96.0,0.56423610448837
562,70,True,2016-03-11 14:33:11.617,74.0,2.4956595897675
564,80,True,2016-03-12 09:24:23.818,71.0,0.75954860448837
566,80,True,2016-03-14 09:08:00.433,28.0,4.1015625
568,75,True,2016-03-14 11:15:35.428,29.0,2.4739582538605
570,74,True,2016-03-14 11:42:51.624,357.0,2.8645832538605
572,71,True,2016-03-14 20:04:48.531,41.0,0.99826383590698
574,79,True,2016-03-15 07:27:24.926,21.0,2.2135415077209
576,26,True,2016-03-15 11:49:50.922,27.0,2.7126734256744
578,72,True,2016-03-15 12:33:17.316,35.0,2.8862845897675
580,72,True,2016-03-15 17:55:07.330,54.0,2.8862845897675
582,74,True,2016-03-16 10:43:34.130,47.0,3.2769095897675
584,72,True,2016-03-16 11:03:08.715,59.0,2.2569444179535
586,72,True,2016-03-16 11:40:08.617,106.0,2.9947915077209
588,69,True,2016-03-16 13:03:00.227,53.0,5.1649303436279
590,69,True,2016-03-16 17:59:13.119,45.0,1.7361110448837
592,76,True,2016-03-17 09:21:11.016,43.0,1.1067707538605
594,68,True,2016-03-17 16:33:25.026,15.0,2.8862845897675
596,77,True,2016-03-18 06:53:37.815,320.0,0.65104162693024
598,74,True,2016-03-18 08:14:38.031,282.0,0.84635412693024
600,73,True,2016-03-18 08:27:45.622,236.0,0.75954860448837
602,73,True,2016-03-18 10:39:30.921,334.0,2.5173609256744
604,72,True,2016-03-18 12:02:35.728,311.0,1.5190972089767
606,71,True,2016-03-18 16:13:20.125,327.0,0.95486104488373
608,70,True,2016-03-18 16:42:32.029,282.0,0.95486104488373
610,72,True,2016-03-19 20:38:07.816,29.0,2.1484375
612,71,True,2016-03-21 10:18:03.016,321.0,1.584201335907
614,71,True,2016-03-21 12:06:24.616,267.0,0.84635412693024
616,70,True,2016-03-21 13:13:12.714,240.0,1.6710069179535
618,69,True,2016-03-21 17:05:54.820,229.0,3.949652671814
620,73,True,2016-03-22 09:14:10.512,242.0,3.5156247615814
622,69,True,2016-03-22 10:43:16.018,246.0,2.5173609256744
624,69,True,2016-03-22 11:12:57.614,296.0,2.6692707538605
626,68,True,2016-03-22 13:01:21.131,262.0,2.8645832538605
628,68,True,2016-03-22 14:10:59.615,296.0,1.8446179628372
630,69,True,2016-03-22 17:44:01.935,276.0,0.75954860448837
632,70,True,2016-03-22 20:39:18.913,303.0,1.0199652910233
634,72,True,2016-03-23 08:33:31.224,299.0,1.193576335907
636,70,True,2016-03-23 10:52:21.116,25.0,1.6710069179535
638,69,True,2016-03-23 13:39:50.708,335.0,5.4470481872559
640,69,True,2016-03-23 17:02:14.617,293.0,1.2369791269302
642,71,True,2016-03-24 08:34:36.221,224.0,2.0399305820465
644,70,True,2016-03-24 08:41:07.521,244.0,0.93315970897675
646,70,True,2016-03-24 14:33:16.931,241.0,2.5173609256744
648,68,True,2016-03-24 14:59:24.212,223.0,5.5338540077209
650,69,True,2016-03-24 16:39:31.314,31.0,0.32552081346512
652,68,True,2016-03-24 16:58:46.313,224.0,2.1050345897675
654,68,True,2016-03-24 18:50:28.330,237.0,1.6276041269302
656,69,True,2016-03-24 21:26:38.012,210.0,1.7361110448837
658,71,True,2016-03-25 06:45:32.124,201.0,2.1267359256744
660,71,True,2016-03-25 08:35:14.620,236.0,2.9296875
662,70,True,2016-03-25 08:56:53.617,256.0,2.34375
664,70,True,2016-03-25 10:11:30.126,240.0,1.3454860448837
666,70,True,2016-03-25 12:03:13.215,290.0,2.0833332538605
668,69,True,2016-03-25 12:12:32.421,324.0,3.3854165077209
670,69,True,2016-03-25 12:35:59.722,254.0,2.5390625
672,69,True,2016-03-25 13:40:45.526,302.0,2.2569444179535
674,69,True,2016-03-25 16:31:34.827,283.0,3.8845484256744
676,68,True,2016-03-28 11:41:33.127,266.0,6.9661455154419
678,68,True,2016-03-28 18:10:17.929,246.0,3.4288194179535
680,71,True,2016-03-29 07:09:06.226,222.0,4.6006941795349
682,69,True,2016-03-29 13:45:09.019,238.0,8.3984375
