,index,Tijd,Type,Klasse,Waarde,ID,Omschrijving,Status,Prioriteit,Tijd came,Tijd went,Tijd ack,Gebr.ID,DPE,seconden
3768236,3768236,2017-12-13 04:24:39.978,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,96.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513139079
3769245,3769245,2017-12-13 00:17:12.575,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513124232
3769305,3769305,2017-12-13 00:15:30.971,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513124130
3769310,3769310,2017-12-13 00:15:30.236,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513124130
3769327,3769327,2017-12-13 00:15:27.868,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,96.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513124127
3769446,3769446,2017-12-13 00:12:17.571,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513123937
3769516,3769516,2017-12-13 00:10:48.571,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513123848
3769529,3769529,2017-12-13 00:10:45.571,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513123845
3769540,3769540,2017-12-13 00:10:45.332,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,96.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513123845
3770542,3770542,2017-12-14 22:12:06.392,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513289526
3770615,3770615,2017-12-14 22:10:26.281,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513289426
3770621,3770621,2017-12-14 22:10:25.548,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513289425
3770639,3770639,2017-12-14 22:10:23.082,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,109.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513289423
3770758,3770758,2017-12-14 22:05:37.272,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513289137
3770822,3770822,2017-12-14 22:04:08.973,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513289048
3770833,3770833,2017-12-14 22:04:07.921,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513289047
3770846,3770846,2017-12-14 22:04:05.769,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,109.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513289045
3777752,3777752,2017-12-15 14:45:41.969,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513349141
3777828,3777828,2017-12-15 14:44:01.991,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513349041
3777834,3777834,2017-12-15 14:44:00.929,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513349040
3777852,3777852,2017-12-15 14:43:58.796,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,41.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513349038
3777880,3777880,2017-12-15 14:43:53.784,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513349033
3777966,3777966,2017-12-15 14:42:24.682,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513348944
3777974,3777974,2017-12-15 14:42:23.913,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513348943
3777990,3777990,2017-12-15 14:42:21.492,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,41.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513348941
3780356,3780356,2017-12-15 03:42:39.588,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513309359
3780421,3780421,2017-12-15 03:40:59.360,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513309259
3780429,3780429,2017-12-15 03:40:58.642,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513309258
3780446,3780446,2017-12-15 03:40:56.179,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,109.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513309256
3780563,3780563,2017-12-15 03:39:33.766,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513309173
3780626,3780626,2017-12-15 03:38:04.675,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513309084
3780637,3780637,2017-12-15 03:38:03.711,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513309083
3780650,3780650,2017-12-15 03:38:01.424,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,109.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513309081
3783831,3783831,2017-12-16 08:22:58.083,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513412578
3783887,3783887,2017-12-16 08:21:18.477,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513412478
3783897,3783897,2017-12-16 08:21:17.763,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513412477
3783914,3783914,2017-12-16 08:21:15.284,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,50.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513412475
3784023,3784023,2017-12-16 08:21:02.787,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513412462
3784085,3784085,2017-12-16 08:19:33.776,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513412373
3784096,3784096,2017-12-16 08:19:33.002,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513412373
3784112,3784112,2017-12-16 08:19:30.542,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,50.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513412370
3784910,3784910,2017-12-16 07:18:31.285,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513408711
3784973,3784973,2017-12-16 07:16:51.390,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513408611
3784979,3784979,2017-12-16 07:16:50.811,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513408610
3785001,3785001,2017-12-16 07:16:48.243,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,79.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513408608
3785110,3785110,2017-12-16 07:15:39.385,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513408539
3785184,3785184,2017-12-16 07:14:11.188,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513408451
3785190,3785190,2017-12-16 07:14:10.121,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513408450
3785204,3785204,2017-12-16 07:14:07.989,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,79.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513408447
3785828,3785828,2017-12-16 06:36:57.978,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513406217
3785890,3785890,2017-12-16 06:35:18.183,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513406118
3785896,3785896,2017-12-16 06:35:17.300,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513406117
3785913,3785913,2017-12-16 06:35:15.016,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,79.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513406115
3786035,3786035,2017-12-16 06:31:21.091,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513405881
3786109,3786109,2017-12-16 06:29:52.884,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513405792
3786115,3786115,2017-12-16 06:29:52.019,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513405792
3786128,3786128,2017-12-16 06:29:49.688,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,79.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513405789
3786996,3786996,2017-12-16 04:58:48.183,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513400328
3787059,3787059,2017-12-16 04:57:07.894,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513400227
3787065,3787065,2017-12-16 04:57:06.861,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513400226
3787085,3787085,2017-12-16 04:57:04.751,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,64.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513400224
3787200,3787200,2017-12-16 04:53:41.291,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513400021
3787265,3787265,2017-12-16 04:52:13.077,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513399933
3787276,3787276,2017-12-16 04:52:12.273,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513399932
3787293,3787293,2017-12-16 04:52:09.823,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,64.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513399929
3792349,3792349,2017-12-18 18:37:45.681,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513622265
3792412,3792412,2017-12-18 18:36:05.493,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513622165
3792418,3792418,2017-12-18 18:36:04.441,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513622164
3792435,3792435,2017-12-18 18:36:02.288,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513622162
3792544,3792544,2017-12-18 18:33:53.187,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513622033
3792620,3792620,2017-12-18 18:32:24.182,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513621944
3792626,3792626,2017-12-18 18:32:23.132,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513621943
3792642,3792642,2017-12-18 18:32:21.023,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513621941
3794450,3794450,2017-12-18 12:19:06.487,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513599546
3794505,3794505,2017-12-18 12:17:26.483,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513599446
3794515,3794515,2017-12-18 12:17:25.614,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513599445
3794532,3794532,2017-12-18 12:17:23.295,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513599443
3794638,3794638,2017-12-18 12:15:27.287,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513599327
3794710,3794710,2017-12-18 12:13:58.089,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513599238
3794715,3794715,2017-12-18 12:13:57.051,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513599237
3794728,3794728,2017-12-18 12:13:54.990,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513599234
3795959,3795959,2017-12-18 07:48:18.281,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513583298
3796016,3796016,2017-12-18 07:46:38.393,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513583198
3796026,3796026,2017-12-18 07:46:37.421,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513583197
3796043,3796043,2017-12-18 07:46:35.190,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,78.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513583195
3796164,3796164,2017-12-18 07:45:20.188,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513583120
3796231,3796231,2017-12-18 07:43:51.989,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513583031
3796242,3796242,2017-12-18 07:43:51.069,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513583031
3796255,3796255,2017-12-18 07:43:48.693,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,78.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513583028
3799087,3799087,2017-12-19 15:55:34.488,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513698934
3799148,3799148,2017-12-19 15:53:54.685,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513698834
3799154,3799154,2017-12-19 15:53:53.757,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513698833
3799171,3799171,2017-12-19 15:53:51.513,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,38.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513698831
3799278,3799278,2017-12-19 15:52:25.986,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513698745
3799350,3799350,2017-12-19 15:50:57.682,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513698657
3799356,3799356,2017-12-19 15:50:56.572,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513698656
3799369,3799369,2017-12-19 15:50:54.470,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,38.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513698654
3803704,3803704,2017-12-20 16:33:53.988,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513787633
3803786,3803786,2017-12-20 16:32:14.281,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513787534
3803800,3803800,2017-12-20 16:32:13.451,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513787533
3803817,3803817,2017-12-20 16:32:11.033,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,77.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513787531
3804041,3804041,2017-12-20 16:29:01.888,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513787341
3804107,3804107,2017-12-20 16:27:32.890,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513787252
3804118,3804118,2017-12-20 16:27:31.800,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513787251
3804131,3804131,2017-12-20 16:27:29.691,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,77.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513787249
3806463,3806463,2017-12-20 05:47:46.663,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513748866
3806516,3806516,2017-12-20 05:46:04.762,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513748764
3806528,3806528,2017-12-20 05:46:03.714,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513748763
3806545,3806545,2017-12-20 05:46:01.622,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,56.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513748761
3806650,3806650,2017-12-20 05:44:46.088,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513748686
3806718,3806718,2017-12-20 05:43:17.861,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513748597
3806729,3806729,2017-12-20 05:43:16.913,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513748596
3806745,3806745,2017-12-20 05:43:14.689,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,56.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513748594
3807656,3807656,2017-12-20 03:38:47.280,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513741127
3807719,3807719,2017-12-20 03:37:06.887,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513741026
3807725,3807725,2017-12-20 03:37:05.865,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513741025
3807743,3807743,2017-12-20 03:37:03.729,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,64.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513741023
3807885,3807885,2017-12-20 03:30:55.689,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513740655
3807950,3807950,2017-12-20 03:29:27.591,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513740567
3807963,3807963,2017-12-20 03:29:24.581,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513740564
3807974,3807974,2017-12-20 03:29:24.349,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,64.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513740564
3809496,3809496,2017-12-21 20:13:31.066,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513887211
3809546,3809546,2017-12-21 20:11:51.463,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513887111
3809558,3809558,2017-12-21 20:11:50.386,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513887110
3809575,3809575,2017-12-21 20:11:48.277,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,48.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513887108
3809687,3809687,2017-12-21 20:10:49.766,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513887049
3809753,3809753,2017-12-21 20:09:20.770,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513886960
3809766,3809766,2017-12-21 20:09:17.771,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513886957
3809779,3809779,2017-12-21 20:09:17.587,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,48.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513886957
3810493,3810493,2017-12-21 19:52:47.166,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513885967
3810545,3810545,2017-12-21 19:51:07.464,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513885867
3810555,3810555,2017-12-21 19:51:06.603,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513885866
3810574,3810574,2017-12-21 19:51:04.293,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,48.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513885864
3810710,3810710,2017-12-21 19:48:39.283,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513885719
3810812,3810812,2017-12-21 19:47:10.281,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513885630
3810823,3810823,2017-12-21 19:47:09.147,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513885629
3810838,3810838,2017-12-21 19:47:07.028,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,48.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513885627
3813661,3813661,2017-12-21 05:40:09.587,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513834809
3813718,3813718,2017-12-21 05:38:29.790,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513834709
3813726,3813726,2017-12-21 05:38:28.850,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513834708
3813745,3813745,2017-12-21 05:38:26.589,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513834706
3813864,3813864,2017-12-21 05:36:12.384,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513834572
3813935,3813935,2017-12-21 05:34:44.987,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513834484
3813941,3813941,2017-12-21 05:34:44.057,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513834484
3813954,3813954,2017-12-21 05:34:41.777,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513834481
3815095,3815095,2017-12-21 01:07:44.673,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513818464
3815143,3815143,2017-12-21 01:06:04.870,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513818364
3815153,3815153,2017-12-21 01:06:03.928,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513818363
3815170,3815170,2017-12-21 01:06:01.653,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,64.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513818361
3815285,3815285,2017-12-21 01:03:20.062,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513818200
3815351,3815351,2017-12-21 01:01:51.791,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513818111
3815367,3815367,2017-12-21 01:01:48.762,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513818108
3815378,3815378,2017-12-21 01:01:48.601,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,64.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513818108
3816588,3816588,2017-12-22 21:29:29.477,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513978169
3816645,3816645,2017-12-22 21:27:49.685,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513978069
3816657,3816657,2017-12-22 21:27:46.685,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513978066
3816672,3816672,2017-12-22 21:27:46.479,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,29.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1513978066
3816786,3816786,2017-12-22 21:25:22.983,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513977922
3816858,3816858,2017-12-22 21:23:54.792,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1513977834
3816864,3816864,2017-12-22 21:23:53.721,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1513977833
