,duur,beweging,time,WR,Wk,WRbin,WKbin
9827,61,False,2018-06-11 10:47:43.457,83.0,2.0489728450775,2,2
9829,61,False,2018-06-11 11:14:30.847,100.0,2.9394533634186,2,2
9831,60,False,2018-06-11 12:07:38.654,77.0,2.5900604724884,2,2
9833,60,False,2018-06-11 12:36:20.855,99.0,2.3556854724884,2,2
9835,60,False,2018-06-11 12:52:51.648,93.0,1.909360408783,2,2
9837,59,False,2018-06-11 13:16:53.451,126.0,2.084780216217,3,2
9839,60,False,2018-06-11 14:06:04.955,25.0,1.6666666269302,1,2
9841,60,False,2018-06-11 15:15:35.851,88.0,1.3342736959457,2,1
9843,59,False,2018-06-11 16:39:17.356,169.0,2.284432888031,4,2
9845,61,False,2018-06-11 22:34:44.952,157.0,2.2142651081085,3,2
9847,24,False,2018-06-12 08:51:26.749,113.0,2.1097366809845,3,2
9849,63,False,2018-06-12 08:54:33.246,75.0,1.0637298822403,2,1
9851,62,False,2018-06-12 09:18:26.061,51.0,1.7201964855194,1,2
9853,62,False,2018-06-12 09:26:21.757,64.0,2.4027051925659,1,2
9855,63,False,2018-06-12 10:39:17.953,64.0,0.85105603933334,1,1
9857,62,False,2018-06-12 12:06:05.846,160.0,1.1783853769302,4,1
9859,61,False,2018-06-12 12:41:17.456,116.0,0.62174475193024,3,1
9861,61,False,2018-06-12 13:29:56.256,136.0,0.60727709531784,3,1
9863,64,False,2018-06-13 07:55:00.659,276.0,1.1357060670853,6,1
9865,62,False,2018-06-13 09:52:41.453,314.0,1.986038684845,7,2
9867,62,False,2018-06-13 10:43:33.150,266.0,2.5452115535736,6,2
9869,62,False,2018-06-13 11:46:31.449,271.0,2.3455579280853,6,2
9871,62,False,2018-06-13 13:04:00.551,259.0,3.3138020038605,6,3
9873,62,False,2018-06-13 13:59:47.653,155.0,1.9585502147675,3,2
9875,61,False,2018-06-13 15:27:37.349,300.0,1.6066262722015,7,2
9877,61,False,2018-06-13 18:52:48.446,318.0,1.800853729248,7,2
9879,63,False,2018-06-13 22:45:41.964,26.0,0.24341721832752,1,1
9881,65,False,2018-06-14 08:28:23.456,147.0,1.6626880168915,3,2
9883,63,False,2018-06-14 09:08:16.771,194.0,1.1335356235504,4,1
9885,62,False,2018-06-14 09:40:32.358,175.0,2.5951242446899,4,2
9887,62,False,2018-06-14 10:54:41.461,206.0,1.3335505723953,5,1
9889,61,False,2018-06-14 11:30:36.361,223.0,2.6906099319458,5,2
9891,61,False,2018-06-14 11:44:35.453,197.0,1.830873966217,4,2
9893,60,False,2018-06-14 12:58:37.165,206.0,2.9094331264496,5,2
9895,61,False,2018-06-14 14:21:26.957,212.0,1.9321472644806,5,2
9897,61,False,2018-06-14 14:50:51.148,141.0,2.176287651062,3,2
9899,61,False,2018-06-14 15:38:38.646,187.0,1.5183734893799,4,2
9901,60,False,2018-06-14 15:47:19.055,158.0,1.430844783783,4,1
9903,61,False,2018-06-14 17:57:18.061,224.0,4.332320690155,5,3
9905,64,False,2018-06-15 07:55:41.362,216.0,0.73676210641861,5,1
9907,62,False,2018-06-15 09:31:38.956,132.0,0.79499423503876,3,1
9909,61,False,2018-06-15 09:46:24.264,147.0,1.4756942987442,3,1
9911,62,False,2018-06-15 10:53:13.852,153.0,1.7603440284729,3,2
9913,60,False,2018-06-15 12:07:56.144,152.0,0.79246228933334,3,1
9915,60,False,2018-06-15 14:17:49.460,286.0,0.54615151882172,6,1
9917,60,False,2018-06-15 14:28:47.950,155.0,2.6070599555969,3,2
9919,59,False,2018-06-15 14:52:00.250,168.0,1.1762152910233,4,1
9921,59,False,2018-06-15 17:21:08.451,105.0,0.34215861558914,2,1
9923,60,False,2018-06-15 20:49:44.547,44.0,0.77944165468216,1,1
9925,63,False,2018-06-16 09:08:49.853,228.0,2.4620220661163,5,2
9927,61,False,2018-06-16 09:54:44.048,202.0,0.90024596452713,4,1
9929,61,False,2018-06-16 10:00:08.563,213.0,1.9661459922791,5,2
9931,61,False,2018-06-16 10:46:15.149,173.0,1.2586805820465,4,1
9933,60,False,2018-06-16 13:35:17.960,212.0,2.4229605197906,5,2
9935,60,False,2018-06-16 14:36:08.144,205.0,2.4974679946899,5,2
9937,60,False,2018-06-16 14:58:04.961,208.0,2.1607351303101,5,2
9939,59,False,2018-06-16 15:14:29.249,228.0,3.1608073711395,5,2
9941,62,False,2018-06-17 10:16:38.156,229.0,2.4262156486511,5,2
9943,62,False,2018-06-17 11:50:01.465,230.0,4.5533123016357,5,3
9945,62,False,2018-06-17 12:00:22.857,242.0,1.6616030931473,5,2
9947,62,False,2018-06-17 13:17:13.764,220.0,3.2063798904419,5,2
9949,64,False,2018-06-18 07:53:55.450,204.0,2.243923664093,5,2
9951,62,False,2018-06-18 09:41:36.055,209.0,1.8634256124496,5,2
9953,63,False,2018-06-18 10:53:56.962,199.0,0.65176504850388,4,1
9955,62,False,2018-06-18 11:58:33.463,216.0,2.536892414093,5,2
9957,62,False,2018-06-18 13:11:32.549,205.0,1.9498697519302,5,2
9959,62,False,2018-06-18 13:30:16.865,219.0,2.0167820453644,5,2
9961,61,False,2018-06-18 13:41:15.147,232.0,1.6829425096512,5,2
9963,62,False,2018-06-18 15:36:24.850,208.0,1.7386430501938,5,2
9965,64,False,2018-06-19 09:13:57.557,215.0,1.8862125873566,5,2
9967,63,False,2018-06-19 09:48:11.865,238.0,2.5314667224884,5,2
9969,62,False,2018-06-19 10:57:22.145,226.0,2.0670573711395,5,2
9971,62,False,2018-06-19 11:13:46.265,224.0,1.3812935352325,5,1
9973,62,False,2018-06-19 15:37:22.243,234.0,2.2298176288605,5,2
9975,61,False,2018-06-19 15:53:02.547,234.0,2.1752026081085,5,2
9977,63,False,2018-06-20 07:07:08.158,241.0,1.6912614107132,5,2
9979,63,False,2018-06-20 09:02:33.963,216.0,1.6467735767365,5,2
9981,62,False,2018-06-20 09:36:53.451,220.0,2.0395686626434,5,2
9983,62,False,2018-06-20 10:48:36.056,221.0,1.9694011211395,5,2
9985,61,False,2018-06-20 11:14:31.158,236.0,2.1770105361938,5,2
9987,60,False,2018-06-20 14:51:00.864,238.0,2.2931132316589,5,2
9989,60,False,2018-06-20 15:35:28.067,253.0,2.3842594623566,6,2
9991,60,False,2018-06-20 17:03:17.754,230.0,2.5169990062714,5,2
9993,60,False,2018-06-20 21:34:44.953,243.0,1.2988278865814,5,1
9995,63,False,2018-06-21 08:57:45.044,292.0,2.5640189647675,6,2
9997,63,False,2018-06-21 09:43:14.653,288.0,1.3505498170853,6,1
9999,62,False,2018-06-21 10:26:41.160,297.0,3.2212090492249,7,2
10001,62,False,2018-06-21 10:50:29.752,278.0,3.2186777591705,6,2
10003,63,False,2018-06-21 14:24:04.265,293.0,3.394097328186,7,3
10005,62,False,2018-06-21 14:53:54.168,278.0,3.7944874763489,6,3
10007,63,False,2018-06-21 15:43:20.858,286.0,4.0129489898682,6,3
10009,66,False,2018-06-22 09:40:57.947,307.0,2.8338394165039,7,2
10011,65,False,2018-06-22 11:42:37.747,244.0,1.7220047712326,5,2
10013,65,False,2018-06-22 12:54:07.848,275.0,2.5614869594574,6,2
10015,65,False,2018-06-22 13:48:29.551,289.0,3.215060710907,6,2
10017,63,False,2018-06-22 13:56:59.357,293.0,2.029079914093,7,2
10019,64,False,2018-06-22 15:30:51.259,259.0,2.4833624362946,6,2
10021,63,False,2018-06-22 15:51:06.048,263.0,1.9448059797287,6,2
10023,66,False,2018-06-23 09:38:31.953,294.0,1.7107928991318,7,2
10025,65,False,2018-06-23 10:28:59.844,239.0,1.1498116254807,5,1
10027,64,False,2018-06-23 11:15:54.747,198.0,0.95269083976746,4,1
10029,63,False,2018-06-23 11:51:54.251,290.0,1.049985408783,6,1
10031,64,False,2018-06-23 12:27:21.747,239.0,1.0521556138992,5,1
10033,63,False,2018-06-23 12:55:45.547,192.0,0.6976997256279,4,1
10037,63,False,2018-06-24 09:56:11.349,244.0,1.0673464536667,5,1
10039,63,False,2018-06-24 10:58:57.045,303.0,2.046441078186,7,2
10041,62,False,2018-06-24 11:56:50.250,233.0,2.5408709049225,5,2
10043,65,False,2018-06-25 09:18:02.849,201.0,1.3592303991318,4,1
10045,64,False,2018-06-25 09:52:59.948,102.0,0.79897278547287,2,1
10047,63,False,2018-06-25 11:38:23.448,314.0,0.70818871259689,7,1
10049,62,False,2018-06-25 11:46:00.149,219.0,0.88650172948837,5,1
10051,62,False,2018-06-25 11:54:15.363,261.0,1.1111110448837,6,1
10053,62,False,2018-06-25 13:22:43.550,271.0,2.2576677799225,6,2
10055,61,False,2018-06-25 14:55:22.247,235.0,3.2349541187286,5,2
10057,61,False,2018-06-25 16:11:13.143,302.0,2.2757525444031,7,2
10059,61,False,2018-06-25 18:04:15.153,284.0,1.2091287374496,6,1
10061,61,False,2018-06-25 18:38:20.548,287.0,1.34765625,6,1
10063,66,False,2018-06-26 06:00:43.354,232.0,1.0709636211395,5,1
10065,65,False,2018-06-26 06:43:41.861,59.0,1.4019099473953,1,1
10067,65,False,2018-06-26 08:44:42.662,233.0,1.5418837070465,5,2
10069,63,False,2018-06-26 09:42:28.160,113.0,1.8051940202713,3,2
10071,62,False,2018-06-26 10:30:55.049,163.0,1.2915943861008,4,1
10073,62,False,2018-06-26 11:03:46.453,202.0,1.9751878976822,4,2
10075,62,False,2018-06-26 11:50:26.960,267.0,2.455150604248,6,2
10077,61,False,2018-06-26 12:33:25.446,242.0,1.6981335878372,5,2
10079,61,False,2018-06-26 13:23:55.955,297.0,1.7400897741318,7,2
10081,61,False,2018-06-26 15:47:25.645,264.0,1.690176486969,6,2
10083,60,False,2018-06-26 18:13:48.249,85.0,1.5747973918915,2,2
10085,60,False,2018-06-26 20:27:29.157,150.0,2.4276616573334,3,2
10087,62,False,2018-06-27 09:42:39.363,154.0,1.4973957538605,3,1
10089,61,False,2018-06-27 10:48:24.060,129.0,1.2677230834961,3,1
10091,61,False,2018-06-27 11:02:36.755,72.0,1.4105898141861,2,1
10093,60,False,2018-06-27 11:18:47.255,88.0,0.82212090492249,2,1
10095,60,False,2018-06-27 11:39:00.351,166.0,1.4478446245193,4,1
10097,60,False,2018-06-27 11:50:06.754,148.0,1.3064234256744,3,1
10099,60,False,2018-06-27 14:03:01.654,144.0,0.86046016216278,3,1
10101,60,False,2018-06-27 14:09:17.748,63.0,2.3495371341705,1,2
10103,60,False,2018-06-27 15:18:23.655,103.0,1.1385996341705,2,1
10105,61,False,2018-06-28 09:49:21.652,192.0,1.1317273378372,4,1
10107,60,False,2018-06-28 11:25:50.655,104.0,0.82139760255814,2,1
10109,59,False,2018-06-28 11:42:16.455,111.0,1.302444934845,2,1
10111,60,False,2018-06-28 11:57:58.664,120.0,0.81705725193024,3,1
10113,59,False,2018-06-28 12:28:01.256,65.0,1.9874856472015,1,2
10115,60,False,2018-06-28 13:41:44.945,97.0,2.6689095497131,2,2
10117,59,False,2018-06-28 15:16:36.650,71.0,1.0695167779922,2,1
10119,59,False,2018-06-28 16:04:12.361,56.0,0.87637442350388,1,1
10121,59,False,2018-06-28 16:46:14.247,127.0,1.8326823711395,3,2
10123,59,False,2018-06-28 17:12:46.554,109.0,0.79173892736435,2,1
10125,63,False,2018-06-29 07:51:36.657,145.0,1.0742188692093,3,1
10127,62,False,2018-06-29 08:38:55.856,188.0,2.0113570690155,4,2
10129,61,False,2018-06-29 09:41:04.658,66.0,1.9137005805969,1,2
10131,60,False,2018-06-29 10:52:51.866,106.0,2.1650750637054,2,2
10133,60,False,2018-06-29 13:17:25.862,263.0,1.718026638031,6,2
10135,59,False,2018-06-29 14:31:10.155,233.0,3.640408039093,5,3
10137,59,False,2018-06-29 14:49:36.160,189.0,3.0269815921783,4,2
10139,59,False,2018-06-29 15:02:25.358,249.0,1.8764461278915,6,2
10141,59,False,2018-06-29 15:27:43.559,185.0,2.0847797393799,4,2
10143,60,False,2018-06-29 16:26:17.364,105.0,2.4045135974884,2,2
10145,59,False,2018-06-29 16:34:02.761,133.0,0.5660445690155,3,1
10147,62,False,2018-06-30 08:58:10.751,143.0,0.60546880960464,3,1
10149,60,False,2018-06-30 10:39:00.364,247.0,1.1176211833954,5,1
10151,60,False,2018-06-30 11:44:16.157,126.0,1.5209058523178,3,2
10153,60,False,2018-06-30 11:50:11.957,106.0,0.9454573392868,2,1
10155,59,False,2018-06-30 12:47:26.257,163.0,1.4380785226822,4,1
10157,60,False,2018-06-30 15:35:00.653,147.0,1.1917678117752,3,1
10159,60,False,2018-07-01 09:57:10.155,153.0,1.6728154420853,3,2
10161,60,False,2018-07-01 10:09:58.655,115.0,1.2022569179535,3,1
10163,60,False,2018-07-01 10:26:36.468,92.0,1.2778499126434,2,1
10165,60,False,2018-07-01 11:18:46.555,135.0,1.2688077688217,3,1
10167,60,False,2018-07-01 11:36:25.549,145.0,2.0797162055969,3,2
10169,59,False,2018-07-01 12:28:31.066,135.0,1.2416812181473,3,1
10171,60,False,2018-07-01 13:38:18.744,155.0,1.9708478450775,3,2
10173,59,False,2018-07-01 13:46:55.247,139.0,1.812427520752,3,2
10175,49,False,2018-07-01 14:37:05.450,107.0,2.2855179309845,2,2
10177,59,False,2018-07-01 14:48:50.445,129.0,1.5664781332016,3,2
10179,59,False,2018-07-01 15:45:53.254,79.0,1.73828125,2,2
10181,61,False,2018-07-02 09:46:07.450,133.0,0.80656838417053,3,1
10183,61,False,2018-07-02 10:30:02.953,106.0,0.95052075386047,2,1
10185,60,False,2018-07-02 10:41:58.448,71.0,1.9401042461395,2,2
10187,59,False,2018-07-02 11:12:04.052,117.0,1.2084056138992,3,1
10189,59,False,2018-07-02 11:44:48.248,191.0,1.5093314647675,4,2
10191,60,False,2018-07-02 13:02:05.864,120.0,1.1584924459457,3,1
10193,60,False,2018-07-02 13:32:55.857,116.0,1.3089553117752,3,1
10195,60,False,2018-07-02 14:05:04.960,137.0,1.5527344942093,3,2
10197,59,False,2018-07-02 14:35:12.354,111.0,1.4630351066589,2,1
10199,58,False,2018-07-02 17:26:08.663,138.0,1.2865306138992,3,1
10201,63,False,2018-07-03 06:56:20.055,193.0,0.43619793653488,4,1
10203,60,False,2018-07-03 09:42:36.270,61.0,2.2204132080078,1,2
10205,60,False,2018-07-03 09:59:59.753,106.0,1.7078992128372,2,2
10207,59,False,2018-07-03 10:13:01.059,63.0,2.2902200222015,1,2
10209,59,False,2018-07-03 10:30:37.054,100.0,1.8583620786667,2,2
10211,59,False,2018-07-03 10:50:12.263,112.0,1.1414930820465,2,1
10213,60,False,2018-07-03 11:21:01.964,63.0,2.1607351303101,1,2
10215,59,False,2018-07-03 13:03:35.049,89.0,0.93098944425583,2,1
10217,59,False,2018-07-03 13:21:04.753,65.0,1.0094760656357,1,1
10219,59,False,2018-07-03 13:39:41.449,50.0,1.0246671438217,1,1
10221,59,False,2018-07-03 14:28:52.951,147.0,0.63838267326355,3,1
10223,59,False,2018-07-03 14:46:21.263,211.0,2.101779460907,5,2
10225,59,False,2018-07-03 15:40:14.450,284.0,2.1943724155426,6,2
10227,62,False,2018-07-04 08:53:58.965,84.0,0.869140625,2,1
10229,60,False,2018-07-04 09:46:58.159,87.0,0.80475980043411,2,1
10231,61,False,2018-07-04 10:09:35.856,55.0,1.7570892572403,1,2
10233,59,False,2018-07-04 11:10:17.356,161.0,0.7562934756279,4,1
10235,59,False,2018-07-04 11:40:07.563,219.0,0.49949365854263,5,1
10237,59,False,2018-07-04 15:32:58.357,236.0,1.4127602577209,5,1
10239,59,False,2018-07-04 16:21:15.055,299.0,1.189236164093,7,1
10241,59,False,2018-07-04 16:42:36.664,47.0,0.40870940685272,1,1
10243,58,False,2018-07-04 18:48:40.056,240.0,3.205295085907,5,2
10245,62,False,2018-07-05 09:13:40.245,311.0,1.4181858301163,7,1
10247,61,False,2018-07-05 09:45:33.555,300.0,1.3552514314651,7,1
10249,60,False,2018-07-05 10:05:09.567,80.0,1.5889035463333,2,2
10251,60,False,2018-07-05 10:58:03.165,325.0,1.8836804628372,7,2
10253,60,False,2018-07-05 12:04:56.869,206.0,2.3596642017365,5,2
10255,59,False,2018-07-05 12:44:52.355,309.0,2.3343455791473,7,2
10257,60,False,2018-07-05 13:24:35.959,240.0,1.4207175970078,5,1
10259,60,False,2018-07-05 14:01:47.566,314.0,2.4312791824341,7,2
10261,63,False,2018-07-06 05:34:35.252,285.0,0.88107639551163,6,1
10263,62,False,2018-07-06 09:09:54.564,286.0,0.57870370149612,6,1
10265,61,False,2018-07-06 09:34:51.557,308.0,1.0991753339767,7,1
10267,60,False,2018-07-06 09:50:49.658,219.0,2.4160878658295,5,2
10269,60,False,2018-07-06 10:01:11.645,182.0,0.65574365854263,4,1
10271,60,False,2018-07-06 10:50:13.367,207.0,1.1820023059845,5,1
10273,59,False,2018-07-06 11:08:01.067,141.0,0.4380062520504,3,1
10275,60,False,2018-07-06 11:51:32.557,149.0,1.9737414121628,3,2
10277,59,False,2018-07-06 12:26:55.663,144.0,1.6261574029922,3,2
10279,59,False,2018-07-06 12:44:14.048,161.0,2.8938803672791,4,2
10281,59,False,2018-07-06 13:20:58.456,290.0,1.2651909589767,6,1
10283,59,False,2018-07-06 13:30:37.659,290.0,1.9256362915039,6,2
10285,59,False,2018-07-06 14:17:12.351,326.0,2.9980466365814,7,2
10287,60,False,2018-07-06 14:46:00.950,242.0,1.0073059797287,5,1
10291,59,False,2018-07-06 15:40:57.556,287.0,1.7784289121628,6,2
10293,58,False,2018-07-06 16:26:29.147,237.0,1.6518375873566,5,2
10295,62,False,2018-07-07 08:48:53.155,107.0,0.71216720342636,2,1
10297,60,False,2018-07-07 10:15:57.763,213.0,0.82754635810852,5,1
10299,60,False,2018-07-07 11:04:54.952,312.0,2.6030814647675,7,2
10301,60,False,2018-07-07 11:13:52.864,64.0,1.5675638914108,1,2
10303,59,False,2018-07-07 14:16:32.364,245.0,2.3072199821472,5,2
10305,62,False,2018-07-08 10:01:18.957,117.0,1.3328269720078,3,1
10307,60,False,2018-07-08 11:45:54.556,75.0,3.4700512886047,2,3
10309,59,False,2018-07-08 12:21:25.166,260.0,1.151620388031,6,1
10311,60,False,2018-07-08 15:48:00.253,184.0,1.992910861969,4,2
10313,64,False,2018-07-09 06:57:51.761,100.0,0.98198783397675,2,1
10315,61,False,2018-07-09 09:33:25.951,76.0,1.3682724237442,2,1
10317,60,False,2018-07-09 09:48:28.552,152.0,1.0398581027985,3,1
10319,60,False,2018-07-09 10:24:29.150,256.0,1.0337096452713,6,1
10321,60,False,2018-07-09 10:41:02.543,261.0,0.84960931539536,6,1
10323,59,False,2018-07-09 10:59:28.151,191.0,0.7906539440155,4,1
10325,60,False,2018-07-09 11:24:13.546,232.0,3.2302510738373,5,2
10327,60,False,2018-07-09 12:06:42.748,182.0,1.5013746023178,4,2
10329,59,False,2018-07-09 14:04:54.062,299.0,1.3284866809845,7,1
10331,60,False,2018-07-09 16:22:23.257,309.0,2.1549482345581,7,2
10333,60,False,2018-07-09 19:22:33.254,256.0,2.3477284908295,6,2
10335,59,False,2018-07-09 19:56:37.051,257.0,2.0377604961395,6,2
10337,60,False,2018-07-09 20:15:30.954,310.0,2.5694439411163,7,2
10339,63,False,2018-07-10 08:16:58.560,245.0,1.2984664440155,5,1
10341,63,False,2018-07-10 10:45:03.763,262.0,2.014612197876,6,2
10343,62,False,2018-07-10 11:52:06.263,224.0,1.091579914093,5,1
10345,61,False,2018-07-10 11:59:03.056,295.0,3.863208770752,7,3
10347,63,False,2018-07-10 12:44:06.867,288.0,2.3748552799225,6,2
10349,62,False,2018-07-10 14:00:16.249,218.0,0.97439223527908,5,1
10351,63,False,2018-07-10 15:16:48.563,303.0,3.0826821327209,7,2
10353,63,False,2018-07-10 15:55:57.847,298.0,3.1416380405426,7,2
10355,62,False,2018-07-10 16:42:40.249,291.0,4.0986685752869,6,3
10357,62,False,2018-07-10 17:34:20.252,300.0,4.2429828643799,7,3
10359,62,False,2018-07-11 09:29:28.259,295.0,2.8859231472015,7,2
10361,62,False,2018-07-11 09:42:14.564,312.0,1.8948931694031,7,2
10363,60,False,2018-07-11 10:47:54.061,291.0,1.5588830709457,6,2
10365,61,False,2018-07-11 11:07:45.564,159.0,0.99934893846512,4,1
10367,60,False,2018-07-11 12:36:39.655,299.0,2.8059895038605,7,2
10369,61,False,2018-07-11 13:24:11.759,318.0,3.110894203186,7,2
10371,61,False,2018-07-11 14:22:46.758,197.0,1.7701100111008,4,2
10373,61,False,2018-07-11 17:29:39.255,305.0,3.5199649333954,7,3
10375,60,False,2018-07-11 18:02:31.948,231.0,2.9000287055969,5,2
10377,63,False,2018-07-12 07:22:04.462,289.0,1.2706162929535,6,1
10379,62,False,2018-07-12 08:54:07.664,304.0,1.3928673267365,7,1
10381,61,False,2018-07-12 09:21:33.464,300.0,2.0345053672791,7,2
10383,61,False,2018-07-12 09:33:08.857,299.0,1.8218318223953,7,2
10385,60,False,2018-07-12 10:48:35.246,251.0,1.6771558523178,6,2
10387,60,False,2018-07-12 11:16:25.248,312.0,2.4830007553101,7,2
10389,60,False,2018-07-12 11:43:03.647,268.0,0.99790215492249,6,1
10391,60,False,2018-07-12 13:34:11.262,313.0,2.3918545246124,7,2
10393,59,False,2018-07-12 13:37:52.967,298.0,1.8967018127441,7,2
10395,60,False,2018-07-12 14:29:40.466,168.0,2.9152200222015,4,2
10397,59,False,2018-07-12 14:47:52.156,221.0,5.3917102813721,5,3
10399,60,False,2018-07-12 17:07:51.559,305.0,1.5020974874496,7,2
10401,60,False,2018-07-12 17:52:01.851,297.0,2.6070601940155,7,2
10403,63,False,2018-07-13 08:08:05.351,190.0,1.4767792224884,4,1
10405,62,False,2018-07-13 09:21:11.061,134.0,0.77582460641861,3,1
10407,62,False,2018-07-13 09:44:23.461,57.0,0.87854462862015,1,1
10409,61,False,2018-07-13 10:53:25.148,229.0,1.2973812818527,5,1
10411,60,False,2018-07-13 11:52:43.856,60.0,1.0496238470078,1,1
10413,59,False,2018-07-13 15:21:28.062,146.0,1.2590421438217,3,1
10415,60,False,2018-07-13 16:19:02.564,78.0,1.6652200222015,2,2
10419,60,False,2018-07-13 18:08:16.960,157.0,1.4268661737442,3,1
10421,63,False,2018-07-14 07:59:09.252,61.0,1.1190683841705,1,1
10423,62,False,2018-07-14 08:58:06.650,194.0,0.52300351858139,4,1
10425,60,False,2018-07-14 10:45:57.545,276.0,0.61812782287598,6,1
10427,59,False,2018-07-14 11:39:30.255,266.0,1.8909142017365,6,2
10429,60,False,2018-07-14 13:04:31.752,284.0,2.3083045482635,6,2
10431,58,False,2018-07-14 13:11:30.046,251.0,2.289858341217,6,2
10433,59,False,2018-07-14 13:46:52.457,326.0,2.0113573074341,7,2
10435,59,False,2018-07-14 15:00:23.046,100.0,2.354238986969,2,2
10437,62,False,2018-07-15 09:01:12.360,154.0,0.36132806539536,3,1
10439,61,False,2018-07-15 09:28:51.852,140.0,0.49298304319382,3,1
10441,60,False,2018-07-15 09:46:26.745,132.0,0.88071465492249,3,1
10443,43,False,2018-07-15 11:25:00.257,99.0,0.71108192205429,2,1
10445,59,False,2018-07-15 11:51:19.353,102.0,1.8735535144806,2,2
10447,59,False,2018-07-15 12:47:48.356,97.0,1.9961659908295,2,2
10449,59,False,2018-07-15 13:48:31.050,82.0,0.80114281177521,2,1
10451,59,False,2018-07-15 14:25:35.149,227.0,1.9936344623566,5,2
10453,59,False,2018-07-15 14:54:44.243,53.0,2.2576680183411,1,2
10455,60,False,2018-07-15 15:20:48.947,144.0,1.5585213899612,3,2
10457,61,False,2018-07-16 09:22:58.953,73.0,1.0228589773178,2,1
10459,60,False,2018-07-16 09:52:34.755,110.0,0.44668677449226,2,1
10461,59,False,2018-07-16 10:26:08.256,129.0,0.54325801134109,3,1
10463,59,False,2018-07-16 11:35:19.247,195.0,1.4029946327209,4,1
10465,59,False,2018-07-16 12:29:59.454,101.0,0.61523425579071,2,1
10467,59,False,2018-07-16 12:49:55.651,97.0,2.2515189647675,2,2
10469,59,False,2018-07-16 13:57:30.354,227.0,0.77003753185272,5,1
10471,58,False,2018-07-16 15:39:29.252,259.0,2.1166088581085,6,2
10473,58,False,2018-07-16 16:31:45.153,55.0,1.4420571327209,1,1
10475,57,False,2018-07-16 19:02:30.055,77.0,0.84743922948837,2,1
10477,62,False,2018-07-17 06:15:39.549,228.0,2.0576531887054,5,2
10479,60,False,2018-07-17 10:08:10.546,217.0,3.5521557331085,5,3
10481,59,False,2018-07-17 10:23:56.552,227.0,1.8073636293411,5,2
10483,60,False,2018-07-17 11:02:28.947,226.0,3.1691262722015,5,2
10485,58,False,2018-07-17 11:11:25.044,218.0,3.0743632316589,5,2
10487,60,False,2018-07-17 12:05:18.947,261.0,1.3415075540543,6,1
10489,59,False,2018-07-17 12:33:52.545,203.0,1.8786169290543,5,2
10491,58,False,2018-07-17 12:38:48.251,256.0,2.4674479961395,6,2
10493,59,False,2018-07-17 13:20:29.751,231.0,1.401547908783,5,1
10495,58,False,2018-07-17 13:32:31.452,238.0,2.3155379295349,5,2
10497,59,False,2018-07-17 15:05:31.555,221.0,2.7141199111938,5,2
10499,59,False,2018-07-17 16:34:52.651,280.0,2.1940107345581,6,2
10501,59,False,2018-07-17 19:25:59.054,292.0,2.8443293571472,6,2
10503,61,False,2018-07-18 09:35:18.463,169.0,2.305410861969,4,2
10505,19,False,2018-07-18 09:38:09.753,147.0,2.1025025844574,3,2
10507,60,False,2018-07-18 10:48:35.349,145.0,2.256582736969,3,2
10509,60,False,2018-07-18 11:10:20.857,160.0,2.7152056694031,4,2
10511,59,False,2018-07-18 12:14:57.254,130.0,1.9281685352325,3,2
10513,60,False,2018-07-18 12:37:31.547,187.0,1.313657283783,4,1
10515,59,False,2018-07-18 14:33:38.564,101.0,0.78052634000778,2,1
10517,59,False,2018-07-18 14:51:49.549,224.0,2.3723232746124,5,2
10519,59,False,2018-07-18 16:55:05.047,256.0,0.23365162312984,6,1
10521,59,False,2018-07-18 18:09:18.557,88.0,1.3006364107132,2,1
10523,34,False,2018-07-18 19:08:26.043,146.0,1.2756799459457,3,1
10527,61,False,2018-07-19 09:48:33.667,311.0,1.7654081583023,7,2
10529,60,False,2018-07-19 10:41:43.760,307.0,1.9939959049225,7,2
10531,59,False,2018-07-19 11:28:43.664,155.0,2.3014323711395,3,2
10533,60,False,2018-07-19 12:10:34.956,284.0,0.73242163658142,6,1
10535,59,False,2018-07-19 12:20:53.957,292.0,2.1632664203644,6,2
10537,59,False,2018-07-19 14:09:02.152,224.0,2.7405235767365,5,2
10539,59,False,2018-07-19 14:18:09.752,233.0,2.7166519165039,5,2
10541,60,False,2018-07-19 15:11:20.952,107.0,0.74218744039536,2,1
10543,59,False,2018-07-19 16:03:02.651,205.0,1.0181566476822,5,1
10545,59,False,2018-07-19 17:51:16.756,291.0,2.1929256916046,6,2
10547,59,False,2018-07-19 19:35:25.961,277.0,1.5838395357132,6,2
10549,63,False,2018-07-20 08:29:43.449,263.0,1.4171004295349,6,1
10551,61,False,2018-07-20 09:17:44.264,192.0,1.5252461433411,4,2
10554,61,False,2018-07-20 09:53:51.564,277.0,2.0663342475891,6,2
10556,60,False,2018-07-20 10:52:21.259,304.0,2.0196757316589,7,2
10558,59,False,2018-07-20 11:38:55.144,253.0,1.5693719387054,6,2
10560,60,False,2018-07-20 14:05:40.347,242.0,3.0606195926666,5,2
10562,60,False,2018-07-20 14:22:51.853,298.0,2.1119065284729,7,2
10564,60,False,2018-07-20 15:33:43.747,282.0,1.6984952688217,6,2
10566,59,False,2018-07-20 16:43:12.162,239.0,1.8702981472015,5,2
10568,59,False,2018-07-20 17:16:39.260,214.0,2.8729016780853,5,2
10570,59,False,2018-07-20 17:31:45.442,273.0,1.5313948392868,6,2
